Time (s),Freq. A (MHz),Freq. B (MHz),Freq. C (MHz),Freq. D (MHz),Force (kN)
0.002499999999961755,1.89453125,1.7724609375,1.75048828125,1.8505859375,0.09102825688574465
0.004999999999961702,1.89208984375,1.7724609375,1.7578125,1.85302734375,0.08354422097578118
0.0074999999999616485,1.89208984375,1.77001953125,1.7529296875,1.85302734375,-0.20742884801147166
0.009999999999961595,1.89208984375,1.7724609375,1.75537109375,1.85546875,0.10956579315688317
0.012499999999961542,1.89208984375,1.77001953125,1.7578125,1.8505859375,-0.06937848787203472
0.014999999999961489,1.89208984375,1.77001953125,1.75537109375,1.85546875,0.17613114116128378
0.017499999999961435,1.89208984375,1.7724609375,1.7529296875,1.85546875,-0.045603889784410954
0.019999999999961382,1.8896484375,1.77001953125,1.75537109375,1.8505859375,0.027714975646673752
0.02249999999996133,1.89208984375,1.7724609375,1.7578125,1.8505859375,0.216929338939136
0.024999999999961275,1.89453125,1.77001953125,1.75048828125,1.85302734375,0.050743941075463775
0.027499999999961222,1.89453125,1.7724609375,1.75048828125,1.8505859375,-0.10205785436817583
0.02999999999996117,1.89208984375,1.7724609375,1.7578125,1.85302734375,0.10605930443703224
0.032499999999961116,1.89453125,1.7724609375,1.75537109375,1.85302734375,-0.21592301465181551
0.03499999999996106,1.89453125,1.7724609375,1.75537109375,1.85302734375,0.09103329494427356
0.03749999999996101,1.8896484375,1.7724609375,1.75537109375,1.85302734375,0.013437117841989015
0.039999999999960956,1.89208984375,1.7724609375,1.75048828125,1.85302734375,-0.17712744512992964
0.0424999999999609,1.89208984375,1.77001953125,1.7529296875,1.85546875,0.25195895972813703
0.04499999999996085,1.8896484375,1.77001953125,1.75537109375,1.8505859375,-0.010072982174120441
0.047499999999960796,1.89208984375,1.7724609375,1.7578125,1.85302734375,-0.14084334777303625
0.04999999999996074,1.89453125,1.7724609375,1.7529296875,1.85302734375,-0.12858575142908005
0.05249999999996069,1.89453125,1.77490234375,1.75048828125,1.8505859375,0.06076463944299963
0.054999999999960636,1.89208984375,1.7724609375,1.7578125,1.85302734375,0.08103022978151611
0.05749999999996058,1.89208984375,1.77001953125,1.75048828125,1.85302734375,0.04973129131587551
0.05999999999996053,1.89453125,1.77490234375,1.75537109375,1.85546875,-0.1963954998843637
0.062499999999960476,1.89208984375,1.7724609375,1.7578125,1.85302734375,-0.2957686848768023
0.06499999999996042,1.89208984375,1.77001953125,1.7529296875,1.85546875,-0.23946838107744944
0.06749999999996037,1.89453125,1.77001953125,1.75048828125,1.85546875,0.05500361954190139
0.06999999999996032,1.8896484375,1.77001953125,1.75537109375,1.8505859375,0.016442319740534277
0.07249999999996026,1.89208984375,1.7724609375,1.7578125,1.85302734375,0.0364963116218393
0.07499999999996021,1.89453125,1.7724609375,1.7529296875,1.85302734375,0.01596118515324721
0.07749999999996016,1.89453125,1.767578125,1.75048828125,1.8505859375,-0.19690182476418208
0.0799999999999601,1.89208984375,1.7724609375,1.7578125,1.85302734375,0.1308213619917453
