Time (s),Freq. (MHz),Force (kN)
0.0013749999998431406,1.81396484375,-1.7042679092526898
0.0038499999998435896,1.81640625,-1.7590584862825105
0.006324999999844039,1.81640625,-1.7618308358852892
0.008799999999844488,1.81640625,-1.7367510288373154
0.011274999999844937,1.81396484375,-1.786659058148141
0.013749999999845386,1.81396484375,-1.8000971275499482
0.016224999999845835,1.81396484375,-1.7464456477556753
0.018699999999846284,1.81640625,-1.6263872576122322
0.021174999999846733,1.81640625,-1.7991211097028108
0.023649999999847182,1.81640625,-1.8087280427188597
0.02612499999984763,1.81396484375,-1.7753434792787706
0.02859999999984808,1.81640625,-1.7266581356337114
0.03107499999984853,1.81640625,-1.7798211967572113
0.03354999999984898,1.81396484375,-1.755805912953095
0.03602499999984943,1.81640625,-1.7647613479099686
0.03849999999984988,1.81640625,-1.7819338533566704
0.040974999999850326,1.81640625,-1.7408321110193379
0.043449999999850775,1.81640625,-1.7573490209347722
0.045924999999851224,1.81640625,-1.7768120132687655
0.04839999999985167,1.81396484375,-1.761016258437712
0.05087499999985212,1.81396484375,-1.7389489128558189
0.05334999999985257,1.81640625,-1.7844603546352287
0.05582499999985302,1.81640625,-1.7798990487265447
0.05829999999985347,1.81640625,-1.7378081766314535
0.06077499999985392,1.81640625,-1.7323560802946927
0.06324999999985437,1.81640625,-1.6516244075877062
0.06572499999985482,1.81396484375,-1.766228242911146
0.06819999999985527,1.81640625,-1.7654906979384934
0.07067499999985571,1.81640625,-1.7752631688261946
0.07314999999985616,1.81640625,-1.6971063475681907
0.07562499999985661,1.81640625,-1.76313219301483
0.07809999999985706,1.81640625,-1.6977111344457836
0.08057499999985751,1.81396484375,-1.778685377499315
0.08304999999985796,1.81640625,-1.7813675827165316
0.08552499999985841,1.81640625,-1.7739618116966618
0.08799999999985886,1.81640625,-1.7365125559628225
0.0904749999998593,1.81640625,-1.7619930957792744
0.09294999999985976,1.81396484375,-1.7913867214228782
0.0954249999998602,1.81640625,-1.6949805790581185
0.09789999999986065,1.81640625,-1.7199759781814488
0.1003749999998611,1.81640625,-1.7338975492875444
0.10284999999986155,1.81640625,-1.7796646733241197
0.105324999999862,1.81640625,-1.7998586546754554
0.10779999999986245,1.81640625,-1.783408943301976
0.1102749999998629,1.81640625,-1.7247864103919879
0.11274999999986335,1.81396484375,-1.7326027481133217
0.1152249999998638,1.81640625,-1.764591712566256
0.11769999999986425,1.81640625,-1.7849454953283508
0.1201749999998647,1.81640625,-1.7425358399061828
0.12264999999986514,1.81640625,-1.720551263260124
0.1251249999998656,1.81640625,-1.7501087877865389
0.12759999999986604,1.81396484375,-1.6737679661500988
0.1300749999998665,1.81640625,-1.7958627999124854
0.13254999999986694,1.81396484375,-1.6704334433792738
0.1350249999998674,1.81640625,-1.727140817843599
0.13749999999986784,1.81640625,-1.7416393130171879
0.1399749999998683,1.81640625,-1.7186729820630902
0.14244999999986874,1.81640625,-1.7479092647791854
0.1449249999998692,1.81640625,-1.7807160846573724
0.14739999999986964,1.81640625,-1.7553945267572464
0.14987499999987008,1.81640625,-1.7371534005946192
0.15234999999987053,1.81640625,-1.727631694997623
0.15482499999987098,1.81640625,-1.7195727869297197
0.15729999999987143,1.81640625,-1.764840019373735
0.15977499999987188,1.81640625,-1.7675238635797772
0.16224999999987233,1.81640625,-1.6823234878329192
0.16472499999987278,1.81640625,-1.7829180661479602
0.16719999999987323,1.81640625,-1.7714353104181038
0.16967499999987368,1.81640625,-1.7588986848717758
0.17214999999987413,1.81640625,-1.728772431221988
0.17462499999987457,1.81640625,-1.7746149487446625
0.17709999999987502,1.81640625,-1.7229933566140223
0.17957499999987547,1.81640625,-1.7685080763710752
0.18204999999987592,1.81396484375,-1.736183119208367
0.18452499999987637,1.81640625,-1.6469877081929476
0.18699999999987682,1.81640625,-1.8088042556993673
0.18947499999987727,1.81640625,-1.7452237815843092
0.19194999999987772,1.81640625,-1.7744453134009581
0.19442499999987817,1.81640625,-1.7858510366558822
0.19689999999987862,1.81640625,-1.7493728818027037
0.19937499999987907,1.81640625,-1.715744109027228
0.20184999999987951,1.81640625,-1.7562926926350588
0.20432499999987996,1.81396484375,-1.7356111121073428
0.2067999999998804,1.81640625,-1.7461178499900536
0.20927499999988086,1.81640625,-1.67840876301695
0.2117499999998813,1.81640625,-1.7996890193317507
0.21422499999988176,1.81396484375,-1.6536600317122487
0.2166999999998822,1.81640625,-1.769889743953184
0.21917499999988266,1.81640625,-1.7902394292431862
0.2216499999998831,1.81640625,-1.748968871056566
0.22412499999988356,1.81640625,-1.7139608891822242
0.226599999999884,1.81640625,-1.7739626311910706
0.22907499999988445,1.81640625,-1.769403783765645
0.2315499999998849,1.81396484375,-1.7409001290557096
0.23402499999988535,1.81396484375,-1.758734785988965
0.2364999999998858,1.81640625,-1.7187590289765675
0.23897499999988625,1.81396484375,-1.741317251712476
0.2414499999998867,1.81640625,-1.7513249174970031
0.24392499999988715,1.81396484375,-1.761826738413213
0.2463999999998876,1.81396484375,-1.6960426438187337
0.24887499999988805,1.81396484375,-1.725880435434771
0.2513499999998885,1.81640625,-1.6625392536886228
0.25382499999988895,1.81640625,-1.75140850592723
0.2562999999998894,1.81640625,-1.7144353764479596
0.25877499999988984,1.81640625,-1.7673632426746257
0.2612499999998903,1.81640625,-1.737890126072855
0.26372499999989074,1.81396484375,-1.6256505321339962
0.2661999999998912,1.81640625,-1.6736098037281897
0.26867499999989164,1.81640625,-1.6465795999747501
0.2711499999998921,1.81396484375,-1.7312137050815017
0.27362499999989254,1.81640625,-1.7456245143527875
0.276099999999893,1.81640625,-1.7641041133899078
0.27857499999989344,1.81640625,-1.6866340284508816
0.2810499999998939,1.81396484375,-1.6727149158280368
0.28352499999989433,1.81396484375,-1.7622389441034945
0.2859999999998948,1.81640625,-1.7537670108509094
0.28847499999989523,1.81640625,-1.7500219213786528
0.2909499999998957,1.81640625,-1.7583233997931005
0.29342499999989613,1.81640625,-1.7571900390184545
0.2958999999998966,1.81640625,-1.751819072628678
0.29837499999989703,1.81640625,-1.713221705220746
0.3008499999998975,1.81640625,-1.7892666893737
0.3033249999998979,1.81640625,-1.76728293222205
0.3057999999998984,1.81640625,-1.7772938759842443
0.3082749999998988,1.81640625,-1.7593862840481322
0.3107499999998993,1.81640625,-1.7088660924100025
0.3132249999998997,1.81396484375,-1.686840541043231
0.31569999999990017,1.81396484375,-1.7685851088459998
0.3181749999999006,1.81640625,-1.7612563703010302
0.32064999999990107,1.81396484375,-1.7393602990516837
0.3231249999999015,1.81640625,-1.7442444857595043
0.32559999999990197,1.81396484375,-1.743266828923517
0.3280749999999024,1.81640625,-1.7699741518778278
0.33054999999990287,1.81396484375,-1.7518084192012913
0.3330249999999033,1.81396484375,-1.6546393275370537
0.33549999999990376,1.81640625,-1.7928446019854867
0.3379749999999042,1.81640625,-1.7488844631319143
0.34044999999990466,1.81396484375,-1.7066731253579677
0.3429249999999051,1.81640625,-1.6670563068989266
0.34539999999990556,1.81640625,-1.7733053966710017
0.347874999999906,1.81640625,-1.6346117035517715
0.35034999999990646,1.81640625,-1.7382138263664166
0.3528249999999069,1.81640625,-1.789102790490881
0.35529999999990736,1.81396484375,-1.7437568865831319
0.3577749999999078,1.81640625,-1.764919510331894
0.36024999999990825,1.81640625,-1.7130938640921467
0.3627249999999087,1.81396484375,-1.6655951483586589
0.36519999999990915,1.81396484375,-1.7725752271480684
0.3676749999999096,1.81396484375,-1.7394348730433657
0.37014999999991005,1.81640625,-1.8346970012061008
0.3726249999999105,1.81640625,-1.8341233551162426
0.37509999999991095,1.81396484375,-1.779338514547332
0.3775749999999114,1.81640625,-1.809458212241793
0.38004999999991185,1.81396484375,-1.7413893672209075
0.3825249999999123,1.81640625,-1.6685608986431495
0.38499999999991275,1.81640625,-1.7852782100604572
0.3874749999999132,1.81640625,-1.7712779674905952
0.38994999999991364,1.81640625,-1.743588890228253
0.3924249999999141,1.81640625,-1.6968187050288648
0.39489999999991454,1.81396484375,-1.6895661794644032
0.397374999999915,1.81640625,-1.7558083714363457
0.39984999999991544,1.81396484375,-1.7697258450703732
0.4023249999999159,1.81640625,-1.7175355238163759
0.40479999999991634,1.81396484375,-1.7466046296720013
0.4072749999999168,1.81640625,-1.7504283906080162
0.40974999999991724,1.81640625,-1.7905713244808839
0.4122249999999177,1.81396484375,-1.7292633083760118
0.41469999999991813,1.81396484375,-1.7709501697249734
0.4171749999999186,1.81640625,-1.7720073175191198
0.41964999999991903,1.81640625,-1.7328453184598909
0.4221249999999195,1.81640625,-1.767855758817475
0.42459999999991993,1.81640625,-1.7882947689986222
0.4270749999999204,1.81640625,-1.79423692299499
0.42954999999992083,1.81396484375,-1.7429373921690778
0.4320249999999213,1.81640625,-1.7790918467286947
0.4344999999999217,1.81640625,-1.7722531658433403
0.4369749999999222,1.81640625,-1.7155031776694927
0.4394499999999226,1.81640625,-1.715090971979227
0.4419249999999231,1.81640625,-1.776809554785523
0.4443999999999235,1.81640625,-1.7741175156353366
0.44687499999992397,1.81396484375,-1.799771788267569
0.4493499999999244,1.81396484375,-1.7444903340837166
0.45182499999992487,1.81640625,-1.7518920076315343
0.4542999999999253,1.81640625,-1.7686711557594692
0.45677499999992577,1.81640625,-1.7314579144168805
0.4592499999999262,1.81640625,-1.7689038921730684
0.46172499999992667,1.81640625,-1.6639209212707236
0.4641999999999271,1.81640625,-1.6972145208308582
0.46667499999992756,1.81640625,-1.7825066799520872
0.469149999999928,1.81396484375,-1.751002036697858
0.47162499999992846,1.81640625,-1.7244586126263581
0.4740999999999289,1.81640625,-1.767526322063028
0.47657499999992936,1.81640625,-1.7534449495461895
0.4790499999999298,1.81640625,-1.7608466230940074
0.48152499999993026,1.81640625,-1.7692374263995918
0.4839999999999307,1.81640625,-1.7745231653702833
0.48647499999993116,1.81640625,-1.7912211835512417
0.4889499999999316,1.81640625,-1.7641877018201348
0.49142499999993206,1.81640625,-1.7722515268545065
0.4938999999999325,1.81640625,-1.747828134832201
0.49637499999993295,1.81396484375,-1.7343949823968865
0.4988499999999334,1.81640625,-1.7696422566401464
0.5013249999999339,1.81640625,-1.7231547970135908
0.5037999999999343,1.81396484375,-1.7684244879408402
0.5062749999999347,1.81640625,-1.6986027443682774
0.5087499999999352,1.81640625,-1.7666281561852075
0.5112249999999356,1.81640625,-1.7440002764241096
0.5136999999999361,1.81640625,-1.7043047865013183
0.5161749999999365,1.81396484375,-1.7091512764660939
0.518649999999937,1.81640625,-1.7626437743440329
0.5211249999999374,1.81640625,-1.7630477850901702
0.5235999999999379,1.81640625,-1.7936616379163144
0.5260749999999383,1.81640625,-1.7853650764683435
0.5285499999999388,1.81640625,-1.6784054850392907
0.5310249999999392,1.81640625,-1.695672232343598
0.5334999999999397,1.81640625,-1.750756188373638
0.5359749999999401,1.81640625,-1.777625771221942
0.5384499999999406,1.81640625,-1.7755041001839302
0.540924999999941,1.81640625,-1.7872343432268247
0.5433999999999415,1.81396484375,-1.7223410390604221
0.5458749999999419,1.81396484375,-1.7289428860601257
0.5483499999999424,1.81640625,-1.7819445067840491
0.5508249999999428,1.81640625,-1.7372394475080886
0.5532999999999433,1.81396484375,-1.7647588894267423
0.5557749999999437,1.81640625,-1.6580549802548634
0.5582499999999442,1.8115234375,-0.3888818548466212
0.5607249999999446,1.8115234375,2.304855779472264
0.5631999999999451,1.81396484375,5.708671883868176
0.5656749999999455,1.81396484375,12.190715847874065
0.568149999999946,1.81396484375,14.661335884284178
0.5706249999999464,1.8115234375,17.80805798846539
0.5730999999999469,1.8115234375,23.750413580460613
0.5755749999999473,1.8115234375,26.0394942153516
0.5780499999999478,1.8115234375,27.296666664560316
0.5805249999999482,1.8115234375,29.250720773599728
0.5829999999999487,1.8115234375,30.31259459202664
0.5854749999999491,1.8115234375,30.772084290497244
0.5879499999999496,1.8115234375,22.74497998131903
0.59042499999995,1.81640625,14.104776187413876
0.5928999999999505,1.81396484375,7.025932695645288
0.5953749999999509,1.81396484375,5.336543895712094
0.5978499999999514,1.81396484375,8.710130326263162
0.6003249999999518,1.81396484375,10.856929275641843
0.6027999999999523,1.81396484375,6.972108548377967
0.6052749999999527,1.81396484375,5.281057731823608
0.6077499999999532,1.81396484375,5.783292939112085
0.6102249999999536,1.8115234375,9.667039612412047
0.6126999999999541,1.8115234375,10.184298504259264
0.6151749999999545,1.81396484375,10.33784684482445
