Time (s),Freq. A (MHz),Freq. B (MHz),Freq. C (MHz),Freq. D (MHz),Force (kN)
3.801403636316536e-13,1.77978515625,1.81640625,1.806640625,1.82373046875,-1.698789589094679
0.002500000000379643,1.7822265625,1.81640625,1.806640625,1.8212890625,-1.698789589094679
0.005000000000379146,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.7071803924002635
0.007500000000378648,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.7013210073397302
0.01000000000037815,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.6968350949171451
0.012500000000377653,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.6780375320473728
0.015000000000377156,1.7822265625,1.81640625,1.80908203125,1.8212890625,-1.6656574299341207
0.01750000000037666,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.680392758993385
0.02000000000037616,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.6844640072424542
0.022500000000375664,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.6744530634802595
0.025000000000375167,1.77734375,1.81640625,1.806640625,1.8212890625,-1.694889615178148
0.02750000000037467,1.77978515625,1.81640625,1.806640625,1.82373046875,-1.6429435032595374
0.030000000000374172,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.7012300434597596
0.032500000000373674,1.77734375,1.81640625,1.806640625,1.8212890625,-1.7002614010623414
0.03500000000037318,1.7822265625,1.81640625,1.806640625,1.8212890625,-1.6624859865516979
0.03750000000037268,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.6421281063175512
0.04000000000037218,1.77734375,1.81640625,1.806640625,1.8212890625,-1.6581565975622043
0.042500000000371685,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.742194110735515
0.04500000000037119,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.6886163854385075
0.04750000000037069,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.7550093643826237
0.05000000000037019,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.7265565183263707
0.052500000000369695,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.6939889908170933
0.0550000000003692,1.77978515625,1.81396484375,1.806640625,1.8212890625,-1.7254952730601563
0.0575000000003687,1.77734375,1.81640625,1.806640625,1.8212890625,-1.6599578462843139
0.0600000000003682,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.6970850407134253
0.0625000000003677,1.77734375,1.81640625,1.806640625,1.8212890625,-1.665250141210332
0.06500000000036721,1.77978515625,1.81640625,1.80419921875,1.8212890625,-1.7240324755310548
0.06750000000036671,1.7822265625,1.81640625,1.806640625,1.8212890625,-1.6827529029058899
0.07000000000036621,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.7164603471451154
0.07250000000036572,1.77978515625,1.81396484375,1.806640625,1.8212890625,-1.7013185488564635
0.07500000000036522,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.7143444125680052
0.07750000000036472,1.77734375,1.81640625,1.80908203125,1.8212890625,-1.718580379194294
0.08000000000036422,1.77978515625,1.81884765625,1.806640625,1.8212890625,-1.6833240905124893
0.08250000000036373,1.77734375,1.81640625,1.806640625,1.8212890625,-1.671601222919314
0.08500000000036323,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.7161415638180388
0.08750000000036273,1.77734375,1.81640625,1.806640625,1.8212890625,-1.7211027830007841
0.09000000000036223,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.711166413230272
0.09250000000036174,1.77978515625,1.81884765625,1.806640625,1.8212890625,-1.719638346482849
0.09500000000036124,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.6950502360833077
0.09750000000036074,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.730220477851643
0.10000000000036025,1.77978515625,1.81640625,1.80908203125,1.8212890625,-1.6791684343387765
0.10250000000035975,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.6937513374370252
0.10500000000035925,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.688534435997098
0.10750000000035875,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.6875608766331949
0.11000000000035826,1.77978515625,1.81396484375,1.806640625,1.8212890625,-1.6992796467542857
0.11250000000035776,1.77734375,1.81640625,1.806640625,1.8212890625,-1.7028698517823009
0.11500000000035726,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.694969925630732
0.11750000000035676,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.6739646448094703
0.12000000000035627,1.7822265625,1.81640625,1.806640625,1.8212890625,-1.7329133364962543
0.12250000000035577,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.6589801894483347
0.12500000000035527,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.7141043007046868
0.12750000000035477,1.77734375,1.81640625,1.80908203125,1.8212890625,-1.72135027031383
0.13000000000035428,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.6597185539154122
0.13250000000035378,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.678200611435775
0.13500000000035328,1.7822265625,1.81640625,1.806640625,1.8212890625,-1.7222426997307487
0.13750000000035278,1.77734375,1.81640625,1.806640625,1.8212890625,-1.679007813433625
0.1400000000003523,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.6473368128133346
0.1425000000003518,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.7204471874695246
0.1450000000003513,1.77978515625,1.81640625,1.806640625,1.82373046875,-1.6742055761672137
0.1475000000003508,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.7177633432634662
0.1500000000003503,1.7822265625,1.81640625,1.80908203125,1.8212890625,-1.642940225281886
0.1525000000003498,1.77734375,1.81640625,1.806640625,1.8212890625,-1.70815886873066
0.1550000000003493,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.6911453452003
0.1575000000003488,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.6924450633409993
0.1600000000003483,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.7875826283527947
0.1625000000003478,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.6677750035000647
0.1650000000003473,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.6758363700511938
0.16750000000034682,1.77978515625,1.81640625,1.806640625,1.8212890625,-1.6667981661585023
